bin_id,eve_class,sample,evenness,taxonomy,depth,pipeline,coverage,rel_abd
C.2.R.30-8K-bin.39,logarithmic,C,2,R,30,8K,180,0.036924525
C.2.R.30-8K-bin.4,logarithmic,C,2,R,30,8K,20,0.027736078
C.2.R.30-8K-bin.40,logarithmic,C,2,R,30,8K,88,0.133577595
C.2.R.30-8K-bin.41,logarithmic,C,2,R,30,8K,51,0.007850607
C.2.R.30-8K-bin.42,logarithmic,C,2,R,30,8K,7,0.002497646
C.2.R.30-8K-bin.43,logarithmic,C,2,R,30,8K,29,0.017239723
C.2.R.30-8K-bin.44,logarithmic,C,2,R,30,8K,5,0.001818709
C.2.R.30-8K-bin.45,logarithmic,C,2,R,30,8K,88,0.133577595
C.2.R.30-8K-bin.46,logarithmic,C,2,R,30,8K,180,0.036924525
C.2.R.30-8K-bin.47,logarithmic,C,2,R,30,8K,88,0.133577595
C.2.R.30-8K-bin.48,logarithmic,C,2,R,30,8K,17,0.007222438
C.2.R.30-8K-bin.49,logarithmic,C,2,R,30,8K,5,0.001615075
C.2.R.30-8K-bin.5,logarithmic,C,2,R,30,8K,12,0.00448169
C.2.R.30-8K-bin.50,logarithmic,C,2,R,30,8K,211,0.143805414
C.2.R.30-8K-bin.6,logarithmic,C,2,R,30,8K,211,0.143805414
C.2.R.30-8K-bin.7,logarithmic,C,2,R,30,8K,29,0.017239723
C.2.R.30-8K-bin.8,logarithmic,C,2,R,30,8K,105,0.112914254
C.2.R.30-8K-bin.9,logarithmic,C,2,R,30,8K,42,0.049166856
C.2.R.30-DT-bin.1,logarithmic,C,2,R,30,DT,17,0.007676407
C.2.R.30-DT-bin.10,logarithmic,C,2,R,30,DT,34,0.011886662
C.2.R.30-DT-bin.11,logarithmic,C,2,R,30,DT,148,0.1153343
C.2.R.30-DT-bin.12,logarithmic,C,2,R,30,DT,29,0.018045861
C.2.R.30-DT-bin.13,logarithmic,C,2,R,30,DT,208,0.145682224
C.2.R.30-DT-bin.14,logarithmic,C,2,R,30,DT,131,0.11981639
C.2.R.30-DT-bin.15,logarithmic,C,2,R,30,DT,12,0.004645324
C.2.R.30-DT-bin.16,logarithmic,C,2,R,30,DT,16,0.010355954
C.2.R.30-DT-bin.17,logarithmic,C,2,R,30,DT,39,0.049530024
C.2.R.30-DT-bin.18,logarithmic,C,2,R,30,DT,72,0.047155745
C.2.R.30-DT-bin.19,logarithmic,C,2,R,30,DT,8,0.006096598
C.2.R.30-DT-bin.2,logarithmic,C,2,R,30,DT,85,0.133448727
C.2.R.30-DT-bin.20,logarithmic,C,2,R,30,DT,51,0.009888285
C.2.R.30-DT-bin.21,logarithmic,C,2,R,30,DT,10,0.008456677
C.2.R.30-DT-bin.3,logarithmic,C,2,R,30,DT,6,0.002562947
C.2.R.30-DT-bin.4,logarithmic,C,2,R,30,DT,103,0.1217086
C.2.R.30-DT-bin.5,logarithmic,C,2,R,30,DT,60,0.053712946
C.2.R.30-DT-bin.6,logarithmic,C,2,R,30,DT,24,0.024027025
C.2.R.30-DT-bin.7,logarithmic,C,2,R,30,DT,20,0.029314752
C.2.R.30-DT-bin.8,logarithmic,C,2,R,30,DT,5,0.002025477
C.2.R.30-DT-bin.9,logarithmic,C,2,R,30,DT,186,0.039249137
C.2.R.30-MM-bin.1,logarithmic,C,2,R,30,MM,104,0.120753995
C.2.R.30-MM-bin.10,logarithmic,C,2,R,30,MM,20,0.02820588
C.2.R.30-MM-bin.11,logarithmic,C,2,R,30,MM,210,0.143084344
C.2.R.30-MM-bin.13,logarithmic,C,2,R,30,MM,87,0.13267749
C.2.R.30-MM-bin.14,logarithmic,C,2,R,30,MM,11,0.004270089
C.2.R.30-MM-bin.15,logarithmic,C,2,R,30,MM,24,0.023768324
C.2.R.30-MM-bin.16,logarithmic,C,2,R,30,MM,126,0.096509735
C.2.R.30-MM-bin.2,logarithmic,C,2,R,30,MM,29,0.018153394
C.2.R.30-MM-bin.3,logarithmic,C,2,R,30,MM,149,0.109250835
C.2.R.30-MM-bin.4,logarithmic,C,2,R,30,MM,35,0.011777195
C.2.R.30-MM-bin.5,logarithmic,C,2,R,30,MM,16,0.009991019
C.2.R.30-MM-bin.6,logarithmic,C,2,R,30,MM,179,0.041176881
C.2.R.30-MM-bin.7,logarithmic,C,2,R,30,MM,51,0.008547844
C.2.R.30-MM-bin.9,logarithmic,C,2,R,30,MM,73,0.047865282
C.2.R.60-8K-bin.1,logarithmic,C,2,R,60,8K,21,0.003925269
C.2.R.60-8K-bin.10,logarithmic,C,2,R,60,8K,21,0.003925269
C.2.R.60-8K-bin.11,logarithmic,C,2,R,60,8K,25,0.019134832
C.2.R.60-8K-bin.12,logarithmic,C,2,R,60,8K,152,0.056304674
C.2.R.60-8K-bin.13,logarithmic,C,2,R,60,8K,25,0.019134832
C.2.R.60-8K-bin.14,logarithmic,C,2,R,60,8K,10,0.00424869
C.2.R.60-8K-bin.15,logarithmic,C,2,R,60,8K,152,0.056304674
C.2.R.60-8K-bin.16,logarithmic,C,2,R,60,8K,182,0.057173763
C.2.R.60-8K-bin.17,logarithmic,C,2,R,60,8K,5,0.001361621
C.2.R.60-8K-bin.18,logarithmic,C,2,R,60,8K,312,0.09605935
C.2.R.60-8K-bin.19,logarithmic,C,2,R,60,8K,182,0.057252068
C.2.R.60-8K-bin.2,logarithmic,C,2,R,60,8K,10,0.004184419
C.2.R.60-8K-bin.20,logarithmic,C,2,R,60,8K,152,0.056304674
C.2.R.60-8K-bin.21,logarithmic,C,2,R,60,8K,21,0.003925269
C.2.R.60-8K-bin.22,logarithmic,C,2,R,60,8K,74,0.016120954
C.2.R.60-8K-bin.23,logarithmic,C,2,R,60,8K,74,0.016120954
C.2.R.60-8K-bin.24,logarithmic,C,2,R,60,8K,21,0.003925269
C.2.R.60-8K-bin.25,logarithmic,C,2,R,60,8K,312,0.09605935
C.2.R.60-8K-bin.26,logarithmic,C,2,R,60,8K,312,0.09605935
C.2.R.60-8K-bin.27,logarithmic,C,2,R,60,8K,5,0.001361621
C.2.R.60-8K-bin.28,logarithmic,C,2,R,60,8K,74,0.016120954
C.2.R.60-8K-bin.29,logarithmic,C,2,R,60,8K,182,0.057173763
C.2.R.60-8K-bin.3,logarithmic,C,2,R,60,8K,25,0.019134832
C.2.R.60-8K-bin.30,logarithmic,C,2,R,60,8K,10,0.004172702
C.2.R.60-8K-bin.4,logarithmic,C,2,R,60,8K,10,0.004186503
C.2.R.60-8K-bin.5,logarithmic,C,2,R,60,8K,152,0.056304674
C.2.R.60-8K-bin.6,logarithmic,C,2,R,60,8K,312,0.09605935
C.2.R.60-8K-bin.7,logarithmic,C,2,R,60,8K,182,0.057173763
C.2.R.60-8K-bin.8,logarithmic,C,2,R,60,8K,74,0.016120954
C.2.R.60-8K-bin.9,logarithmic,C,2,R,60,8K,25,0.019134832
C.2.R.60-DT-bin.1,logarithmic,C,2,R,60,DT,179,0.058880973
C.2.R.60-DT-bin.11,logarithmic,C,2,R,60,DT,32,0.014920427
C.2.R.60-DT-bin.12,logarithmic,C,2,R,60,DT,551,0.047068146
C.2.R.60-DT-bin.13,logarithmic,C,2,R,60,DT,295,0.096508779
C.2.R.60-DT-bin.14,logarithmic,C,2,R,60,DT,10,0.004289809
C.2.R.60-DT-bin.15,logarithmic,C,2,R,60,DT,20,0.003971889
C.2.R.60-DT-bin.16,logarithmic,C,2,R,60,DT,35,0.014823137
C.2.R.60-DT-bin.17,logarithmic,C,2,R,60,DT,109,0.01113705
C.2.R.60-DT-bin.18,logarithmic,C,2,R,60,DT,52,0.011292344
C.2.R.60-DT-bin.19,logarithmic,C,2,R,60,DT,43,0.016570533
C.2.R.60-DT-bin.2,logarithmic,C,2,R,60,DT,400,0.181417927
C.2.R.60-DT-bin.20,logarithmic,C,2,R,60,DT,7,0.004099614
C.2.R.60-DT-bin.21,logarithmic,C,2,R,60,DT,60,0.045794414
C.2.R.60-DT-bin.22,logarithmic,C,2,R,60,DT,447,0.034980435
C.2.R.60-DT-bin.23,logarithmic,C,2,R,60,DT,5,0.001221712
C.2.R.60-DT-bin.24,logarithmic,C,2,R,60,DT,216,0.071161497
C.2.R.60-DT-bin.25,logarithmic,C,2,R,60,DT,24,0.01946682
C.2.R.60-DT-bin.26,logarithmic,C,2,R,60,DT,104,0.023493312
C.2.R.60-DT-bin.27,logarithmic,C,2,R,60,DT,16,0.005631629
C.2.R.60-DT-bin.3,logarithmic,C,2,R,60,DT,17,0.00693978
C.2.R.60-DT-bin.4,logarithmic,C,2,R,60,DT,69,0.016383555
C.2.R.60-DT-bin.6,logarithmic,C,2,R,60,DT,517,0.052088803
C.2.R.60-DT-bin.7,logarithmic,C,2,R,60,DT,149,0.056308924
C.2.R.60-DT-bin.8,logarithmic,C,2,R,60,DT,14,0.003131802
C.2.R.60-DT-bin.9,logarithmic,C,2,R,60,DT,5,0.001614187
C.2.R.60-MM-bin.1,logarithmic,C,2,R,60,MM,29,0.011611114
C.2.R.60-MM-bin.10,logarithmic,C,2,R,60,MM,20,0.003851281
C.2.R.60-MM-bin.12,logarithmic,C,2,R,60,MM,17,0.006972215
C.2.R.60-MM-bin.13,logarithmic,C,2,R,60,MM,151,0.058176378
C.2.R.60-MM-bin.14,logarithmic,C,2,R,60,MM,60,0.044263649
C.2.R.60-MM-bin.3,logarithmic,C,2,R,60,MM,25,0.018773958
C.2.R.60-MM-bin.4,logarithmic,C,2,R,60,MM,310,0.09575693
C.2.R.60-MM-bin.5,logarithmic,C,2,R,60,MM,43,0.015798417
C.2.R.60-MM-bin.6,logarithmic,C,2,R,60,MM,36,0.014524668
C.2.R.60-MM-bin.7,logarithmic,C,2,R,60,MM,16,0.004792008
C.2.R.60-MM-bin.8,logarithmic,C,2,R,60,MM,181,0.055356963
C.2.R.60-MM-bin.9,logarithmic,C,2,R,60,MM,217,0.068742991
C.2.V.60-8K-bin.1,logarithmic,C,2,V,60,8K,152,0.044782552
C.2.V.60-8K-bin.10,logarithmic,C,2,V,60,8K,181,0.038454416
C.2.V.60-8K-bin.11,logarithmic,C,2,V,60,8K,181,0.038454416
C.2.V.60-8K-bin.12,logarithmic,C,2,V,60,8K,181,0.038454416
C.2.V.60-8K-bin.13,logarithmic,C,2,V,60,8K,152,0.044782552
C.2.V.60-8K-bin.2,logarithmic,C,2,V,60,8K,35,0.012690622
C.2.V.60-8K-bin.3,logarithmic,C,2,V,60,8K,35,0.013508922
C.2.V.60-8K-bin.4,logarithmic,C,2,V,60,8K,35,0.012690622
C.2.V.60-8K-bin.5,logarithmic,C,2,V,60,8K,181,0.038454416
C.2.V.60-8K-bin.6,logarithmic,C,2,V,60,8K,152,0.04749372
C.2.V.60-8K-bin.7,logarithmic,C,2,V,60,8K,74,0.021968226
C.2.V.60-8K-bin.8,logarithmic,C,2,V,60,8K,152,0.044782552
C.2.V.60-8K-bin.9,logarithmic,C,2,V,60,8K,35,0.012690622
C.2.V.60-DT-bin.1,logarithmic,C,2,V,60,DT,125,0.036432449
C.2.V.60-DT-bin.10,logarithmic,C,2,V,60,DT,104,0.077805782
C.2.V.60-DT-bin.11,logarithmic,C,2,V,60,DT,438,0.143207993
C.2.V.60-DT-bin.12,logarithmic,C,2,V,60,DT,29,0.019267025
C.2.V.60-DT-bin.13,logarithmic,C,2,V,60,DT,306,0.137907541
C.2.V.60-DT-bin.14,logarithmic,C,2,V,60,DT,179,0.044242202
C.2.V.60-DT-bin.15,logarithmic,C,2,V,60,DT,73,0.025413627
C.2.V.60-DT-bin.16,logarithmic,C,2,V,60,DT,5,0.003397851
C.2.V.60-DT-bin.17,logarithmic,C,2,V,60,DT,24,0.002568684
C.2.V.60-DT-bin.18,logarithmic,C,2,V,60,DT,21,0.008378203
C.2.V.60-DT-bin.2,logarithmic,C,2,V,60,DT,44,0.004345502
C.2.V.60-DT-bin.20,logarithmic,C,2,V,60,DT,147,0.053066172
C.2.V.60-DT-bin.21,logarithmic,C,2,V,60,DT,63,0.036556015
C.2.V.60-DT-bin.3,logarithmic,C,2,V,60,DT,216,0.082194718
C.2.V.60-DT-bin.4,logarithmic,C,2,V,60,DT,52,0.005208436
C.2.V.60-DT-bin.5,logarithmic,C,2,V,60,DT,8,0.003920085
C.2.V.60-DT-bin.6,logarithmic,C,2,V,60,DT,376,0.1188312
C.2.V.60-DT-bin.9,logarithmic,C,2,V,60,DT,94,0.045465669
C.2.V.60-MM-bin.1,logarithmic,C,2,V,60,MM,382,0.116580065
C.2.V.60-MM-bin.10,logarithmic,C,2,V,60,MM,127,0.039866417
C.2.V.60-MM-bin.11,logarithmic,C,2,V,60,MM,152,0.048216953
C.2.V.60-MM-bin.12,logarithmic,C,2,V,60,MM,12,0.001121284
C.2.V.60-MM-bin.13,logarithmic,C,2,V,60,MM,35,0.014096973
C.2.V.60-MM-bin.14,logarithmic,C,2,V,60,MM,444,0.140094442
C.2.V.60-MM-bin.2,logarithmic,C,2,V,60,MM,217,0.079719783
C.2.V.60-MM-bin.3,logarithmic,C,2,V,60,MM,20,0.008218087
C.2.V.60-MM-bin.4,logarithmic,C,2,V,60,MM,10,0.000738417
C.2.V.60-MM-bin.5,logarithmic,C,2,V,60,MM,104,0.075063665
C.2.V.60-MM-bin.6,logarithmic,C,2,V,60,MM,63,0.034877815
C.2.V.60-MM-bin.7,logarithmic,C,2,V,60,MM,74,0.025178377
C.2.V.60-MM-bin.8,logarithmic,C,2,V,60,MM,29,0.016833174
C.2.V.60-MM-bin.9,logarithmic,C,2,V,60,MM,91,0.037455166
A.3.C.60-8K-bin.1,exponential,A,3,C,60,8K,46,0.012811572
A.3.C.60-8K-bin.10,exponential,A,3,C,60,8K,82,0.013222528
A.3.C.60-8K-bin.11,exponential,A,3,C,60,8K,91,0.016634033
A.3.C.60-8K-bin.12,exponential,A,3,C,60,8K,58,0.01978765
A.3.C.60-8K-bin.13,exponential,A,3,C,60,8K,81,0.023926149
A.3.C.60-8K-bin.14,exponential,A,3,C,60,8K,46,0.012811572
A.3.C.60-8K-bin.15,exponential,A,3,C,60,8K,61,0.015857604
A.3.C.60-8K-bin.16,exponential,A,3,C,60,8K,91,0.016612716
A.3.C.60-8K-bin.17,exponential,A,3,C,60,8K,91,0.016612716
A.3.C.60-8K-bin.18,exponential,A,3,C,60,8K,55,0.016364045
A.3.C.60-8K-bin.19,exponential,A,3,C,60,8K,61,0.015857604
A.3.C.60-8K-bin.2,exponential,A,3,C,60,8K,84,0.011118828
A.3.C.60-8K-bin.20,exponential,A,3,C,60,8K,77,0.010583869
A.3.C.60-8K-bin.21,exponential,A,3,C,60,8K,66,0.027544557
A.3.C.60-8K-bin.22,exponential,A,3,C,60,8K,82,0.013222528
A.3.C.60-8K-bin.23,exponential,A,3,C,60,8K,61,0.015857604
A.3.C.60-8K-bin.24,exponential,A,3,C,60,8K,46,0.012811572
A.3.C.60-8K-bin.25,exponential,A,3,C,60,8K,81,0.023926149
A.3.C.60-8K-bin.26,exponential,A,3,C,60,8K,49,0.021479144
A.3.C.60-8K-bin.27,exponential,A,3,C,60,8K,84,0.011118828
A.3.C.60-8K-bin.28,exponential,A,3,C,60,8K,84,0.011118828
A.3.C.60-8K-bin.29,exponential,A,3,C,60,8K,58,0.017991721
A.3.C.60-8K-bin.3,exponential,A,3,C,60,8K,82,0.013222528
A.3.C.60-8K-bin.30,exponential,A,3,C,60,8K,61,0.015857604
A.3.C.60-8K-bin.31,exponential,A,3,C,60,8K,77,0.010583869
A.3.C.60-8K-bin.32,exponential,A,3,C,60,8K,75,0.025909015
A.3.C.60-8K-bin.33,exponential,A,3,C,60,8K,86,0.017880619
A.3.C.60-8K-bin.34,exponential,A,3,C,60,8K,97,0.027484023
A.3.C.60-8K-bin.35,exponential,A,3,C,60,8K,55,0.016649516
A.3.C.60-8K-bin.36,exponential,A,3,C,60,8K,75,0.025909015
A.3.C.60-8K-bin.37,exponential,A,3,C,60,8K,77,0.010583869
A.3.C.60-8K-bin.38,exponential,A,3,C,60,8K,81,0.023926149
A.3.C.60-8K-bin.39,exponential,A,3,C,60,8K,46,0.012811572
A.3.C.60-8K-bin.4,exponential,A,3,C,60,8K,75,0.025909015
A.3.C.60-8K-bin.40,exponential,A,3,C,60,8K,49,0.020357709
A.3.C.60-8K-bin.41,exponential,A,3,C,60,8K,97,0.026941881
A.3.C.60-8K-bin.42,exponential,A,3,C,60,8K,84,0.011118828
A.3.C.60-8K-bin.43,exponential,A,3,C,60,8K,49,0.021479144
A.3.C.60-8K-bin.44,exponential,A,3,C,60,8K,75,0.025909015
A.3.C.60-8K-bin.45,exponential,A,3,C,60,8K,55,0.016335911
A.3.C.60-8K-bin.46,exponential,A,3,C,60,8K,86,0.017880619
A.3.C.60-8K-bin.47,exponential,A,3,C,60,8K,97,0.026941881
A.3.C.60-8K-bin.48,exponential,A,3,C,60,8K,55,0.015720068
A.3.C.60-8K-bin.49,exponential,A,3,C,60,8K,86,0.017880619
A.3.C.60-8K-bin.5,exponential,A,3,C,60,8K,58,0.019791883
A.3.C.60-8K-bin.50,exponential,A,3,C,60,8K,81,0.023926149
A.3.C.60-8K-bin.51,exponential,A,3,C,60,8K,86,0.017880619
A.3.C.60-8K-bin.52,exponential,A,3,C,60,8K,91,0.016612716
A.3.C.60-8K-bin.53,exponential,A,3,C,60,8K,82,0.013222528
A.3.C.60-8K-bin.54,exponential,A,3,C,60,8K,97,0.027484023
A.3.C.60-8K-bin.6,exponential,A,3,C,60,8K,77,0.010583869
A.3.C.60-8K-bin.7,exponential,A,3,C,60,8K,93,0.016372962
A.3.C.60-8K-bin.8,exponential,A,3,C,60,8K,49,0.021479144
A.3.C.60-8K-bin.9,exponential,A,3,C,60,8K,58,0.01978765
A.3.C.60-DT-bin.1,exponential,A,3,C,60,DT,96,0.029679342
A.3.C.60-DT-bin.10,exponential,A,3,C,60,DT,89,0.022764264
A.3.C.60-DT-bin.11,exponential,A,3,C,60,DT,82,0.011296747
A.3.C.60-DT-bin.13,exponential,A,3,C,60,DT,86,0.015925321
A.3.C.60-DT-bin.14,exponential,A,3,C,60,DT,73,0.025908998
A.3.C.60-DT-bin.15,exponential,A,3,C,60,DT,11,0.006381152
A.3.C.60-DT-bin.16,exponential,A,3,C,60,DT,46,0.012990058
A.3.C.60-DT-bin.17,exponential,A,3,C,60,DT,75,0.010583869
A.3.C.60-DT-bin.18,exponential,A,3,C,60,DT,88,0.020302108
A.3.C.60-DT-bin.19,exponential,A,3,C,60,DT,65,0.030075731
A.3.C.60-DT-bin.2,exponential,A,3,C,60,DT,77,0.029892962
A.3.C.60-DT-bin.20,exponential,A,3,C,60,DT,91,0.01917784
A.3.C.60-DT-bin.21,exponential,A,3,C,60,DT,90,0.016990789
A.3.C.60-DT-bin.22,exponential,A,3,C,60,DT,19,0.005483121
A.3.C.60-DT-bin.23,exponential,A,3,C,60,DT,81,0.013672219
A.3.C.60-DT-bin.24,exponential,A,3,C,60,DT,54,0.017035389
A.3.C.60-DT-bin.25,exponential,A,3,C,60,DT,79,0.025418607
A.3.C.60-DT-bin.3,exponential,A,3,C,60,DT,60,0.01708899
A.3.C.60-DT-bin.4,exponential,A,3,C,60,DT,49,0.025480541
A.3.C.60-DT-bin.6,exponential,A,3,C,60,DT,15,0.00437522
A.3.C.60-DT-bin.7,exponential,A,3,C,60,DT,8,0.004144666
A.3.C.60-DT-bin.8,exponential,A,3,C,60,DT,85,0.018956053
A.3.C.60-DT-bin.9,exponential,A,3,C,60,DT,57,0.022011086
A.3.C.60-MM-bin.1,exponential,A,3,C,60,MM,82,0.013191594
A.3.C.60-MM-bin.10,exponential,A,3,C,60,MM,47,0.015408147
A.3.C.60-MM-bin.11,exponential,A,3,C,60,MM,90,0.022724247
A.3.C.60-MM-bin.13,exponential,A,3,C,60,MM,68,0.027018699
A.3.C.60-MM-bin.14,exponential,A,3,C,60,MM,65,0.027981214
A.3.C.60-MM-bin.15,exponential,A,3,C,60,MM,96,0.028463255
A.3.C.60-MM-bin.16,exponential,A,3,C,60,MM,53,0.007491937
A.3.C.60-MM-bin.17,exponential,A,3,C,60,MM,86,0.018034939
A.3.C.60-MM-bin.18,exponential,A,3,C,60,MM,55,0.018383661
A.3.C.60-MM-bin.19,exponential,A,3,C,60,MM,80,0.024208921
A.3.C.60-MM-bin.2,exponential,A,3,C,60,MM,49,0.023974167
A.3.C.60-MM-bin.20,exponential,A,3,C,60,MM,30,0.011929391
A.3.C.60-MM-bin.21,exponential,A,3,C,60,MM,58,0.019662398
A.3.C.60-MM-bin.3,exponential,A,3,C,60,MM,11,0.005262234
A.3.C.60-MM-bin.4,exponential,A,3,C,60,MM,79,0.02934657
A.3.C.60-MM-bin.5,exponential,A,3,C,60,MM,61,0.016985172
A.3.C.60-MM-bin.6,exponential,A,3,C,60,MM,76,0.028447138
A.3.C.60-MM-bin.7,exponential,A,3,C,60,MM,84,0.011694287
A.3.C.60-MM-bin.8,exponential,A,3,C,60,MM,74,0.026309188
A.3.C.60-MM-bin.9,exponential,A,3,C,60,MM,77,0.010479918
A.3.N.60-8K-bin.1,exponential,A,3,N,60,8K,109,0.014459724
A.3.N.60-8K-bin.10,exponential,A,3,N,60,8K,119,0.033925976
A.3.N.60-8K-bin.11,exponential,A,3,N,60,8K,109,0.015121687
A.3.N.60-8K-bin.12,exponential,A,3,N,60,8K,93,0.040452433
A.3.N.60-8K-bin.13,exponential,A,3,N,60,8K,107,0.017199976
A.3.N.60-8K-bin.14,exponential,A,3,N,60,8K,93,0.040452433
A.3.N.60-8K-bin.15,exponential,A,3,N,60,8K,100,0.035147499
A.3.N.60-8K-bin.16,exponential,A,3,N,60,8K,93,0.040667621
A.3.N.60-8K-bin.17,exponential,A,3,N,60,8K,98,0.026757957
A.3.N.60-8K-bin.18,exponential,A,3,N,60,8K,116,0.020496722
A.3.N.60-8K-bin.19,exponential,A,3,N,60,8K,114,0.020634391
A.3.N.60-8K-bin.2,exponential,A,3,N,60,8K,100,0.035120416
A.3.N.60-8K-bin.20,exponential,A,3,N,60,8K,102,0.042888079
A.3.N.60-8K-bin.21,exponential,A,3,N,60,8K,98,0.026757957
A.3.N.60-8K-bin.22,exponential,A,3,N,60,8K,100,0.035257151
A.3.N.60-8K-bin.23,exponential,A,3,N,60,8K,120,0.027979364
A.3.N.60-8K-bin.24,exponential,A,3,N,60,8K,120,0.027979364
A.3.N.60-8K-bin.25,exponential,A,3,N,60,8K,96,0.027272833
A.3.N.60-8K-bin.26,exponential,A,3,N,60,8K,107,0.017199976
A.3.N.60-8K-bin.27,exponential,A,3,N,60,8K,119,0.033925976
A.3.N.60-8K-bin.28,exponential,A,3,N,60,8K,109,0.014459724
A.3.N.60-8K-bin.29,exponential,A,3,N,60,8K,96,0.026992528
A.3.N.60-8K-bin.3,exponential,A,3,N,60,8K,98,0.026757957
A.3.N.60-8K-bin.30,exponential,A,3,N,60,8K,120,0.027979364
A.3.N.60-8K-bin.31,exponential,A,3,N,60,8K,96,0.027224933
A.3.N.60-8K-bin.32,exponential,A,3,N,60,8K,102,0.042965514
A.3.N.60-8K-bin.33,exponential,A,3,N,60,8K,109,0.014459724
A.3.N.60-8K-bin.34,exponential,A,3,N,60,8K,102,0.042888346
A.3.N.60-8K-bin.35,exponential,A,3,N,60,8K,114,0.020634391
A.3.N.60-8K-bin.36,exponential,A,3,N,60,8K,107,0.017199976
A.3.N.60-8K-bin.37,exponential,A,3,N,60,8K,98,0.026757957
A.3.N.60-8K-bin.38,exponential,A,3,N,60,8K,119,0.03395726
A.3.N.60-8K-bin.39,exponential,A,3,N,60,8K,114,0.020634391
A.3.N.60-8K-bin.4,exponential,A,3,N,60,8K,107,0.017199976
A.3.N.60-8K-bin.40,exponential,A,3,N,60,8K,96,0.027272833
A.3.N.60-8K-bin.41,exponential,A,3,N,60,8K,114,0.020634391
A.3.N.60-8K-bin.5,exponential,A,3,N,60,8K,93,0.040452433
A.3.N.60-8K-bin.6,exponential,A,3,N,60,8K,120,0.027956346
A.3.N.60-8K-bin.7,exponential,A,3,N,60,8K,100,0.035304086
A.3.N.60-8K-bin.8,exponential,A,3,N,60,8K,102,0.042704493
A.3.N.60-8K-bin.9,exponential,A,3,N,60,8K,119,0.033925976
A.3.N.60-DT-bin.10,exponential,A,3,N,60,DT,85,0.021985033
A.3.N.60-DT-bin.11,exponential,A,3,N,60,DT,113,0.020797194
A.3.N.60-DT-bin.12,exponential,A,3,N,60,DT,96,0.027072763
A.3.N.60-DT-bin.13,exponential,A,3,N,60,DT,105,0.017199959
A.3.N.60-DT-bin.14,exponential,A,3,N,60,DT,115,0.024517431
A.3.N.60-DT-bin.15,exponential,A,3,N,60,DT,117,0.03323283
A.3.N.60-DT-bin.16,exponential,A,3,N,60,DT,83,0.020581257
A.3.N.60-DT-bin.17,exponential,A,3,N,60,DT,92,0.046290877
A.3.N.60-DT-bin.19,exponential,A,3,N,60,DT,73,0.020547323
A.3.N.60-DT-bin.20,exponential,A,3,N,60,DT,110,0.015824417
A.3.N.60-DT-bin.21,exponential,A,3,N,60,DT,107,0.015370941
A.3.N.60-DT-bin.22,exponential,A,3,N,60,DT,98,0.034688757
A.3.N.60-DT-bin.3,exponential,A,3,N,60,DT,94,0.0298954
A.3.N.60-DT-bin.4,exponential,A,3,N,60,DT,100,0.046409629
A.3.N.60-DT-bin.5,exponential,A,3,N,60,DT,111,0.021102
A.3.N.60-DT-bin.6,exponential,A,3,N,60,DT,117,0.035391354
A.3.N.60-DT-bin.8,exponential,A,3,N,60,DT,66,0.035450572
A.3.N.60-DT-bin.9,exponential,A,3,N,60,DT,69,0.038040071
A.3.N.60-MM-bin.1,exponential,A,3,N,60,MM,109,0.015457793
A.3.N.60-MM-bin.10,exponential,A,3,N,60,MM,95,0.030951387
A.3.N.60-MM-bin.11,exponential,A,3,N,60,MM,85,0.030799434
A.3.N.60-MM-bin.12,exponential,A,3,N,60,MM,93,0.0466337
A.3.N.60-MM-bin.13,exponential,A,3,N,60,MM,67,0.036302238
A.3.N.60-MM-bin.14,exponential,A,3,N,60,MM,112,0.026946577
A.3.N.60-MM-bin.15,exponential,A,3,N,60,MM,102,0.042715343
A.3.N.60-MM-bin.3,exponential,A,3,N,60,MM,107,0.017211559
A.3.N.60-MM-bin.4,exponential,A,3,N,60,MM,70,0.036332438
A.3.N.60-MM-bin.5,exponential,A,3,N,60,MM,111,0.024749652
A.3.N.60-MM-bin.6,exponential,A,3,N,60,MM,98,0.028719678
A.3.N.60-MM-bin.7,exponential,A,3,N,60,MM,100,0.031700484
A.3.N.60-MM-bin.8,exponential,A,3,N,60,MM,82,0.031849337
A.3.N.60-MM-bin.9,exponential,A,3,N,60,MM,118,0.034209198
A.3.R.10-8K-bin.1,exponential,A,3,R,10,8K,6,0.008244278
A.3.R.10-8K-bin.10,exponential,A,3,R,10,8K,13,0.011063005
A.3.R.10-8K-bin.11,exponential,A,3,R,10,8K,6,0.008244278
A.3.R.10-8K-bin.12,exponential,A,3,R,10,8K,6,0.008244278
A.3.R.10-8K-bin.13,exponential,A,3,R,10,8K,13,0.011063005
A.3.R.10-8K-bin.14,exponential,A,3,R,10,8K,14,0.032413908
A.3.R.10-8K-bin.15,exponential,A,3,R,10,8K,15,0.02846307
A.3.R.10-8K-bin.16,exponential,A,3,R,10,8K,9,0.009566191
A.3.R.10-8K-bin.17,exponential,A,3,R,10,8K,15,0.018567476
A.3.R.10-8K-bin.18,exponential,A,3,R,10,8K,8,0.013880932
A.3.R.10-8K-bin.19,exponential,A,3,R,10,8K,13,0.018856979
A.3.R.10-8K-bin.2,exponential,A,3,R,10,8K,14,0.025062038
A.3.R.10-8K-bin.20,exponential,A,3,R,10,8K,13,0.034806231
A.3.R.10-8K-bin.21,exponential,A,3,R,10,8K,14,0.025062038
